## What an installed RotMG client says about enchanting, as of the build below.
##
## Written by tools/read-client.js --snapshot. Its only purpose is to be
## compared against the next read: run the tool after a game update and it will
## name every weight, pool rule, artifact and item that moved.
##
## One sorted line per fact, so git can diff it as well.
## Format: kind|name|fields…

build|9476657c789f4aa38ae68bf57f2a0a18
ench|ALIEN_NEO_ONSHOOT_ATTACK_ROLLABLE|Neo Alien OnShoot Attack Boost|10000||ALIEN,ARMOR,ATTACK,NEO_ALIEN,ONSHOOT,ONSHOOTSTAT,PROC,PROCATTACK,RING,ROLLABLE,STATBOOST,WEAPON|ONSHOOTSTAT,PROCATTACK|EQUIPMENT,NEO_ALIEN|ABILITY
pool|Fool Pool #3|ModifyEnchantmentWeight id=JESTERS_TRICK mult=15
pool|Freezing Core Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Freezing Core Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=SPEED,DEXTERITY,BERSERK,WEAPONFIRERATE mult=0
pool|Freezing Core Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=DEFENSE,DAMAGERESISTANCE,ARMORED mult=4
pool|Freezing Core Pool #4|ModifyEnchantmentWeight id=RAZOR_SHARDS mult=45
pool|Freezing Core Pool #5|ModifyEnchantmentWeight id=FROST_BARRIER mult=45
pool|Freezing Core Pool #6|ModifyEnchantmentWeight id=SNOW_GOLEMS mult=45
pool|Frozen Blast Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,FROST
pool|Frozen Blast Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=DEFENSE,SPEED mult=9
pool|Frozen Blast Pool #3|ModifyEnchantmentWeight id=ORYXMAS_FROZEN_BLAST mult=100000000
pool|Giver Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,THANKSGIVING
pool|Giver Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=ATTACK,VITALITY mult=9
pool|Giver Pool #3|ModifyEnchantmentWeight id=THANNKSGIVING_GIVER mult=100000000
pool|Glorious Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,GLORIOUS
pool|Glorious Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=ATTACK,DURABILITY mult=9
pool|Glorious Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=GLORIOUS mult=100000000
pool|HUDL Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|HUDL Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=WISDOM,DEXTERITY mult=7
pool|HUDL Pool #3|ModifyEnchantmentWeight id=AWAKENED_DOOM_BOW mult=15
pool|HUDL Pool #4|ModifyEnchantmentWeight id=NECROTIC_KNOWLEDGE mult=15
pool|Hydroshock Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,HYDROFLOW
pool|Hydroshock Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=ATTACK,WISDOM mult=9
pool|Hydroshock Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=HYDROFLOW mult=100000000
pool|IAbyss Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|IAbyss Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=VITALITY,ATTACK mult=7
pool|IAbyss Pool #3|ModifyEnchantmentWeight id=AWAKENED_DEMON_BLADE mult=15
pool|IAbyss Pool #4|ModifyEnchantmentWeight id=INFERNAL_ANGER mult=15
pool|Ice Rush Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,FROST
pool|Ice Rush Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=DEFENSE,SPEED mult=9
pool|Ice Rush Pool #3|ModifyEnchantmentWeight id=ORYXMAS_ICE_RUSH mult=100000000
pool|Insightful Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,INSIGHTFUL
pool|Insightful Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=WISDOM,CASTING mult=9
pool|Insightful Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=INSIGHTFUL mult=100000000
pool|Kogbold Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Kogbold Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=TIER1 mult=0
pool|Kogbold Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=TIER2 mult=2.166
pool|Kogbold Pool #4|ModifyEnchantmentWeightLabel includeLabelsOR=ATTACK mult=9
pool|Kogbold Pool #5|ModifyEnchantmentWeightLabel includeLabelsOR=TRADEOFF mult=4.5
pool|Kogbold Pool #6|ModifyEnchantmentWeight id=KOGBOLD_SPIRIT mult=15
pool|Kogbold Pool #7|ModifyEnchantmentWeight id=MOLECULAR_BLADE mult=15
pool|Kogbold Pool #8|ModifyEnchantmentWeight id=HIGH_VOLTAGE mult=15
pool|Kogbold Pool #9|ModifyEnchantmentWeight id=ARTIFICIAL_CORE mult=15
pool|LOD Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|LOD Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=DAMAGE,DURABILITY,RECOVERY,CASTING mult=7
pool|LOD Pool #3|ModifyEnchantmentWeight id=DRAKE_WARDEN mult=15
pool|LOD Pool #4|ModifyEnchantmentWeight id=AWAKENED_SNAKE_EYE_RING mult=15
pool|Lucky Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Lucky Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=REWARD excludeLabelsOR=UNIQUE mult=4.5
pool|Lucky Pool #3|ModifyEnchantmentWeight id=LUCKY_STREAK mult=15
pool|Magician Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Magician Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=WISDOM excludeLabelsOR=UNIQUE mult=4.5
pool|Magician Pool #3|ModifyEnchantmentWeight id=AVALONS_INTELLECT mult=15
pool|Magus Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,MAGUS
pool|Magus Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=WISDOM,MANA mult=9
pool|Magus Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=MAGUS mult=100000000
pool|Moon Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Moon Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=MANA excludeLabelsOR=UNIQUE mult=4.5
pool|Moon Pool #3|ModifyEnchantmentWeight id=MERMAID_MAGIC mult=15
pool|Naughty Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,ORYXMAS2023
pool|Naughty Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=LIFE,MANA mult=9
pool|Naughty Pool #3|ModifyEnchantmentWeight id=ORYXMAS_WEAPON_NAUGHTY mult=100000000
pool|Nest Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Nest Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=TIER1 mult=0
pool|Nest Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=TIER2 mult=2.166
pool|Nest Pool #4|ModifyEnchantmentWeightLabel includeLabelsOR=DEXTERITY mult=9
pool|Nest Pool #5|ModifyEnchantmentWeightLabel includeLabelsOR=SUMMON mult=4.5
pool|Nest Pool #6|ModifyEnchantmentWeight id=LIVING_HIVE_BEEHEMOTH mult=15
pool|Nest Pool #7|ModifyEnchantmentWeight id=BUZZING_BULLETS_STINGER mult=15
pool|Nest Pool #8|ModifyEnchantmentWeight id=SWARM_TREE_WRATH mult=15
pool|Nest Pool #9|ModifyEnchantmentWeight id=APITOXIN mult=15
pool|Nice Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,ORYXMAS2023
pool|Nice Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=LIFE,MANA mult=9
pool|Nice Pool #3|ModifyEnchantmentWeight id=ORYXMAS_WEAPON_NICE mult=100000000
pool|Night Prince Engraving Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE excludeLabelsOR=TIER1,TIER2,TIER3
pool|Night Prince Engraving Pool #2|EnchantmentEntry id=NIGHT_PRINCE_ENGRAVING
pool|Night Prince Engraving Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=UNIQUE mult=999
pool|Night Prince Engraving Pool #4|ModifyEnchantmentWeightLabel includeLabelsOR=AWAKENED mult=9999
pool|Night Prince Engraving Pool #5|ModifyEnchantmentWeight id=NIGHT_PRINCE_ENGRAVING
pool|Permafrost Snowflake Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Permafrost Snowflake Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=LIFE,MANA mult=0
pool|Permafrost Snowflake Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=VITALITY,WISDOM,RECOVERY,ENERGIZED,HEALING mult=4
pool|Permafrost Snowflake Pool #4|ModifyEnchantmentWeight id=FREEZING_REGENERATION mult=45
pool|Permafrost Snowflake Pool #5|ModifyEnchantmentWeight id=PERMAFROST_MAGIC mult=45
pool|Permafrost Snowflake Pool #6|ModifyEnchantmentWeight id=ETERNAL_RESTORATION mult=45
pool|Polar Explorer Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,ORYXMAS2023
pool|Polar Explorer Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=LIFE,MANA mult=9
pool|Polar Explorer Pool #3|ModifyEnchantmentWeight id=ORYXMAS_ABILITY_POLAR_EXPLORER mult=100000000
pool|Premium Diamond Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Premium Diamond Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=TIER1,TIER2,TIER3 mult=0
pool|Premium Diamond Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=UNIQUE,AWAKENED mult=3.4
pool|Premium Gold Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Premium Gold Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=TIER1,TIER2 mult=0
pool|Premium Gold Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=TIER3 mult=4.25
pool|Premium Gold Pool #4|ModifyEnchantmentWeightLabel includeLabelsOR=UNIQUE,AWAKENED mult=2.6
pool|Premium Silver Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Premium Silver Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=TIER1 mult=0
pool|Premium Silver Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=TIER2 mult=2.166
pool|Premium Silver Pool #4|ModifyEnchantmentWeightLabel includeLabelsOR=UNIQUE,AWAKENED mult=1.8
pool|Retrowinds Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,RETROWINDS
pool|Retrowinds Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=RETROWINDS mult=100000000
pool|Rose Thorns Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,VALENTINES
pool|Rose Thorns Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=LIFE,VIALITY mult=9
pool|Rose Thorns Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=ROSETHORNS mult=100000000
pool|Sniper Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,SNIPER
pool|Sniper Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=ATTACK,VITALITY mult=9
pool|Sniper Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=SNIPER mult=100000000
pool|Snowstorm Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,FROST
pool|Snowstorm Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=DEFENSE,SPEED mult=9
pool|Snowstorm Pool #3|ModifyEnchantmentWeight id=ORYXMAS_SNOWSTORM mult=100000000
pool|Soul Collector Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,SOULCOLLECTOR
pool|Soul Collector Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=WISDOM,ATTACK,DEXTERITY mult=4.5
pool|Soul Collector Pool #3|ModifyEnchantmentWeight id=HALLOWEEN_WEAPON_SOUL_COLLECTOR mult=100000000
pool|Stalwart Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,STALWART
pool|Stalwart Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=LIFE,DEFENSE mult=9
pool|Stalwart Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=STALWART mult=100000000
pool|Stellar Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,STELLARASCEND
pool|Stellar Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=ATTACK,WISDOM,SPEED mult=9
pool|Stellar Pool #3|ModifyEnchantmentWeight id=STELLAR_ASCEND mult=100000000
pool|Sun Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Sun Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=DEXTERITY excludeLabelsOR=UNIQUE mult=4.5
pool|Sun Pool #3|ModifyEnchantmentWeight id=PIRATES_EXPERTISE mult=15
pool|Swiftblade Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,SWIFTBLADE
pool|Swiftblade Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=DEXTERITY,SPEED mult=9
pool|Swiftblade Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=SWIFTBLADE mult=100000000
pool|Test Awakened Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Test Awakened Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=AWAKENED mult=9999.0
pool|Test T4 Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE excludeLabelsOR=TIER1,TIER2,TIER3
pool|Test Unique Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Test Unique Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=UNIQUE mult=9999.0
pool|Thankful Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,THANKSGIVING
pool|Thankful Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=ATTACK,VITALITY mult=9
pool|Thankful Pool #3|ModifyEnchantmentWeight id=THANNKSGIVING_THANKFUL mult=100000000
pool|Tomb Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Tomb Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=LIFE,DEXTERITY,DEFENSE mult=7
pool|Tomb Pool #3|ModifyEnchantmentWeightLabel includeLabelsOR=DUALSTAT mult=3
pool|Tomb Pool #4|ModifyEnchantmentWeight id=ANCIENTS_BLESSING mult=15
pool|Tomb Pool #5|ModifyEnchantmentWeight id=ANCIENT_ARTIFACTS mult=15
pool|Tower Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|Tower Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=LIFE excludeLabelsOR=UNIQUE mult=4.5
pool|Tower Pool #3|ModifyEnchantmentWeight id=VAMPRIC_LIFEFORCE mult=15
pool|Warm and Cozy Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE,ORYXMAS2023
pool|Warm and Cozy Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=LIFE,MANA mult=9
pool|Warm and Cozy Pool #3|ModifyEnchantmentWeight id=ORYXMAS_ABILITY_WARM_AND_COZY mult=100000000
pool|World Pool #1|EnchantmentEntryLabel includeLabelsOR=ROLLABLE
pool|World Pool #2|ModifyEnchantmentWeightLabel includeLabelsOR=VITALITY excludeLabelsOR=UNIQUE mult=4.5
pool|World Pool #3|ModifyEnchantmentWeight id=CRYSTALLINE_VIGOR mult=15
artifact|Adamantine Ingot|IAbyss Pool|0.5|redDust|30
artifact|Adonis' Shot Engraving|Adonis' Shot Pool|1|redDust|0
artifact|Amber Honeycomb|Nest Pool|0.5|purpleDust|35
artifact|Aphrodite's Shot Engraving|Aphrodite's Shot Pool|1|redDust|0
artifact|Ascension Ankh|Tomb Pool|0.5|redDust|30
artifact|Awakened Test Artifact|Test Awakened Pool|0|purpleDust|0
artifact|Cool Protection Engraving|Cool Protection Pool|1|redDust|0
artifact|Death Tarot Card|Death Pool|0.5|greenDust|25
artifact|Eggsposing Shot Engraving|Eggsposing Shot Pool|1|redDust|0
artifact|Forax Technology|AI Forax Pool|0.5|redDust|30
artifact|Freezing Core|Freezing Core Pool|0.5|redDust|25
artifact|Frozen Blast Engraving|Frozen Blast Pool|1|redDust|0
artifact|Giver Engraving|Giver Pool|1|redDust|50
artifact|Glorious Engraving|Glorious Pool|1|redDust|30
artifact|Hydroshock Engraving|Hydroshock Pool|1|redDust|0
artifact|Ice Rush Engraving|Ice Rush Pool|1|redDust|0
artifact|Insightful Engraving|Insightful Pool|1|redDust|30
artifact|Ivory Heart|LOD Pool|0.5|redDust|30
artifact|Katalund Technology|AI Katalund Pool|0.5|redDust|30
artifact|Malogia Technology|AI Malogia Pool|0.5|redDust|30
artifact|Naughty Engraving|Naughty Pool|1|redDust|0
artifact|Nice Engraving|Nice Pool|1|redDust|0
artifact|Night Prince Engraving|Night Prince Engraving Pool|0|purpleDust|0
artifact|Nightmatter Core|AOO Pool|0.5|redDust|25
artifact|Path of the Magus Engraving|Magus Pool|1|redDust|50
artifact|Path of the Sniper Engraving|Sniper Pool|1|redDust|50
artifact|Path of the Stalwart Engraving|Stalwart Pool|1|redDust|50
artifact|Path of the Swiftblade Engraving|Swiftblade Pool|1|redDust|50
artifact|Permafrost Snowflake|Permafrost Snowflake Pool|0.5|redDust|25
artifact|Polar Explorer Engraving|Polar Explorer Pool|1|redDust|0
artifact|Precision Cog|Kogbold Pool|0.5|purpleDust|35
artifact|Premium Diamond Card|Premium Diamond Pool|0.5|greenDust|0
artifact|Premium Gold Card|Premium Gold Pool|0.5|greenDust|0
artifact|Premium Silver Card|Premium Silver Pool|0.5|greenDust|0
artifact|Retrowinds Engraving|Retrowinds Pool|1|redDust|0
artifact|Rose Thorns Engraving|Rose Thorns Pool|1|redDust|0
artifact|Snowstorm Engraving|Snowstorm Pool|1|redDust|0
artifact|Soul Collector Engraving|Soul Collector Pool|1|redDust|0
artifact|Spectral Arrowhead|HUDL Pool|0.5|redDust|30
artifact|Stellar Ascend Engraving|Stellar Pool|1|greenDust|0
artifact|Thankful Engraving|Thankful Pool|1|redDust|50
artifact|The Chariot Tarot Card|Chariot Pool|0.5|greenDust|25
artifact|The Devil Tarot Card|Devil Pool|0.5|greenDust|25
artifact|The Fool Tarot Card|Fool Pool|0.5|greenDust|25
artifact|The Magician Tarot Card|Magician Pool|0.5|greenDust|25
artifact|The Moon Tarot Card|Moon Pool|0.5|greenDust|25
artifact|The Sun Tarot Card|Sun Pool|0.5|greenDust|25
artifact|The Tower Tarot Card|Tower Pool|0.5|greenDust|25
artifact|The Wheel of Fortune Tarot Card|Lucky Pool|0.5|greenDust|30
artifact|The World Tarot Card|World Pool|0.5|greenDust|25
artifact|Tier 4 Test Artifact|Test T4 Pool|0|purpleDust|0
artifact|Unique Test Artifact|Test Unique Pool|0|purpleDust|0
artifact|Untaris Technology|AI Untaris Pool|0.5|redDust|30
artifact|Warm and Cozy Engraving|Warm and Cozy Pool|1|redDust|0
item|2ArcherST0|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2ArcherST1|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2ArcherST2|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2ArcherST3|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2AssassinST0|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2AssassinST1|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2AssassinST2|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2AssassinST3|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2BardST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2BardST1|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2BardST2|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2BardST3|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HKnightST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HKnightST1|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HKnightST2|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HKnightST3|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HNecroST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HNecroST1|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HNecroST2|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HNecroST3|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HuntressST0|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HuntressST1|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HuntressST2|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2HuntressST3|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2KenseiST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2KenseiST1|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2KenseiST2|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2KenseiST3|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2KnightST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2KnightST1|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2KnightST2|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2KnightST3|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2MysticST0|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2MysticST1|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2MysticST1a|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2MysticST1b|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2MysticST1c|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2MysticST1d|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2MysticST2|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2MysticST3|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2NecroST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2NecroST1|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2NecroST2|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2NecroST3|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2NinjaST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2NinjaST1|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2NinjaST2|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2NinjaST3|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2PaladinST0|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2PaladinST1|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2PaladinST2|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2PaladinST3|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2PriestST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2PriestST1|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2PriestST2|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2PriestST3|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2RogueST0|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2RogueST1|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2RogueST2|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2RogueST3|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SamuraiST0|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SamuraiST1|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SamuraiST2|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SamuraiST3|greenDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SorcererST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SorcererST1|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SorcererST2|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SorcererST3|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SummonerST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SummonerST1|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SummonerST2|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2SummonerST3|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2TricksterST0|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2TricksterST1|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2TricksterST2|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2TricksterST3|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2WarriorST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2WarriorST1|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2WarriorST2|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2WarriorST3|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2WizardST0|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2WizardST1|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2WizardST2|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|2WizardST3|redDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|3ArcherST0|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|3ArcherST1|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
item|3ArcherST2|purpleDust|0.5,0.375,0.25,0.125|50,65,80,100|Default Enchantment Pool
